user_id,device_name,action,event_time,parameters
P9000002,AC,OFF,2025-06-14 19:35:00,
P9000001,AC,OFF,2025-06-14 20:51:00,
P9000002,LIGHT,OFF,2025-06-14 22:29:00,
P9000001,LIGHT,OFF,2025-06-15 00:51:00,
P9000002,LIGHT,ON,2025-06-15 06:31:00,
P9000002,LIGHT,OFF,2025-06-15 06:56:00,
P9000001,LIGHT,ON,2025-06-15 09:53:00,
P9000001,LIGHT,OFF,2025-06-15 10:38:00,
P9000002,AC,ON,2025-06-15 17:26:00,
P9000002,LIGHT,ON,2025-06-15 17:32:00,
P9000001,LIGHT,ON,2025-06-15 18:54:00,
P9000001,AC,ON,2025-06-15 19:03:00,
P9000002,AC,OFF,2025-06-15 19:38:00,
P9000001,AC,OFF,2025-06-15 21:01:00,
P9000002,LIGHT,OFF,2025-06-15 22:37:00,
P9000001,LIGHT,OFF,2025-06-16 01:02:00,
P9000002,LIGHT,ON,2025-06-16 06:37:00,
P9000002,LIGHT,OFF,2025-06-16 07:03:00,
P9000001,LIGHT,ON,2025-06-16 10:07:00,
P9000001,LIGHT,OFF,2025-06-16 10:34:00,
P9000002,LIGHT,ON,2025-06-16 17:39:00,
P9000002,AC,ON,2025-06-16 17:44:00,
P9000001,LIGHT,ON,2025-06-16 18:52:00,
P9000001,AC,ON,2025-06-16 19:07:00,
P9000002,AC,OFF,2025-06-16 19:23:00,
P9000001,AC,OFF,2025-06-16 21:06:00,
P9000002,LIGHT,OFF,2025-06-16 22:24:00,
P9000001,LIGHT,OFF,2025-06-17 01:04:00,
P9000002,LIGHT,ON,2025-06-17 06:26:00,
P9000002,LIGHT,OFF,2025-06-17 07:14:00,
P9000001,LIGHT,ON,2025-06-17 10:02:00,
P9000001,LIGHT,OFF,2025-06-17 10:36:00,
P9000002,LIGHT,ON,2025-06-17 17:36:00,
P9000002,AC,ON,2025-06-17 17:37:00,
P9000001,LIGHT,ON,2025-06-17 19:00:00,
P9000001,AC,ON,2025-06-17 19:12:00,
P9000002,AC,OFF,2025-06-17 19:36:00,
P9000001,AC,OFF,2025-06-17 21:01:00,
P9000002,LIGHT,OFF,2025-06-17 22:21:00,
P9000001,LIGHT,OFF,2025-06-18 00:54:00,
P9000002,LIGHT,ON,2025-06-18 06:39:00,
P9000002,LIGHT,OFF,2025-06-18 07:11:00,
P9000001,LIGHT,ON,2025-06-18 09:54:00,
P9000001,LIGHT,OFF,2025-06-18 10:35:00,
P9000002,LIGHT,ON,2025-06-18 17:24:00,
P9000002,AC,ON,2025-06-18 17:35:00,
P9000001,LIGHT,ON,2025-06-18 19:05:00,
P9000001,AC,ON,2025-06-18 19:11:00,
P9000002,AC,OFF,2025-06-18 19:39:00,
P9000001,AC,OFF,2025-06-18 21:04:00,
P9000002,LIGHT,OFF,2025-06-18 22:30:00,
P9000001,LIGHT,OFF,2025-06-19 00:54:00,
P9000002,LIGHT,ON,2025-06-19 06:37:00,
P9000002,LIGHT,OFF,2025-06-19 07:10:00,
P9000001,LIGHT,ON,2025-06-19 10:09:00,
P9000001,LIGHT,OFF,2025-06-19 10:34:00,
P9000002,AC,ON,2025-06-19 17:34:00,
P9000002,LIGHT,ON,2025-06-19 17:38:00,
P9000001,AC,ON,2025-06-19 19:05:00,
P9000001,LIGHT,ON,2025-06-19 19:08:00,
P9000002,AC,OFF,2025-06-19 19:35:00,
P9000001,AC,OFF,2025-06-19 21:06:00,
P9000002,LIGHT,OFF,2025-06-19 22:20:00,
P9000001,LIGHT,OFF,2025-06-20 01:06:00,
P9000002,LIGHT,ON,2025-06-20 06:39:00,
P9000002,LIGHT,OFF,2025-06-20 07:10:00,
P9000001,LIGHT,ON,2025-06-20 09:53:00,
P9000001,LIGHT,OFF,2025-06-20 10:38:00,
P9000002,LIGHT,ON,2025-06-20 17:28:00,
P9000002,AC,ON,2025-06-20 17:45:00,
P9000001,AC,ON,2025-06-20 19:04:00,
P9000001,LIGHT,ON,2025-06-20 19:08:00,
P9000002,AC,OFF,2025-06-20 19:38:00,
P9000001,AC,OFF,2025-06-20 21:10:00,
P9000002,LIGHT,OFF,2025-06-20 22:38:00,
P9000001,LIGHT,OFF,2025-06-21 00:50:00,
P9000002,LIGHT,ON,2025-06-21 06:39:00,
P9000002,LIGHT,OFF,2025-06-21 07:07:00,
P9000001,LIGHT,ON,2025-06-21 09:51:00,
P9000001,LIGHT,OFF,2025-06-21 10:43:00,
P9000002,LIGHT,ON,2025-06-21 17:24:00,
P9000002,AC,ON,2025-06-21 17:32:00,
P9000001,AC,ON,2025-06-21 19:00:00,
P9000001,LIGHT,ON,2025-06-21 19:05:00,
P9000002,AC,OFF,2025-06-21 19:21:00,
P9000001,AC,OFF,2025-06-21 21:06:00,
P9000002,LIGHT,OFF,2025-06-21 22:38:00,
P9000001,LIGHT,OFF,2025-06-22 01:10:00,
P9000002,LIGHT,ON,2025-06-22 06:24:00,
P9000002,LIGHT,OFF,2025-06-22 07:08:00,
P9000001,LIGHT,ON,2025-06-22 09:53:00,
P9000001,LIGHT,OFF,2025-06-22 10:31:00,
P9000002,LIGHT,ON,2025-06-22 17:26:00,
P9000002,AC,ON,2025-06-22 17:38:00,
P9000001,LIGHT,ON,2025-06-22 18:50:00,
P9000001,AC,ON,2025-06-22 19:09:00,
P9000002,AC,OFF,2025-06-22 19:36:00,
P9000001,AC,OFF,2025-06-22 21:00:00,
P9000002,LIGHT,OFF,2025-06-22 22:39:00,
P9000001,LIGHT,OFF,2025-06-23 01:03:00,
P9000002,LIGHT,ON,2025-06-23 06:35:00,
P9000002,LIGHT,OFF,2025-06-23 07:11:00,
P9000001,LIGHT,ON,2025-06-23 09:51:00,
P9000001,LIGHT,OFF,2025-06-23 10:29:00,
P9000002,LIGHT,ON,2025-06-23 17:32:00,
P9000002,AC,ON,2025-06-23 17:35:00,
P9000001,AC,ON,2025-06-23 19:01:00,
P9000001,LIGHT,ON,2025-06-23 19:06:00,
P9000002,AC,OFF,2025-06-23 19:25:00,
P9000001,AC,OFF,2025-06-23 21:07:00,
P9000002,LIGHT,OFF,2025-06-23 22:34:00,
P9000001,LIGHT,OFF,2025-06-24 01:00:00,
P9000002,LIGHT,ON,2025-06-24 06:35:00,
P9000002,LIGHT,OFF,2025-06-24 07:01:00,
P9000001,LIGHT,ON,2025-06-24 10:00:00,
P9000001,LIGHT,OFF,2025-06-24 10:42:00,
P9000002,LIGHT,ON,2025-06-24 17:27:00,
P9000002,AC,ON,2025-06-24 17:33:00,
P9000001,LIGHT,ON,2025-06-24 19:01:00,
P9000001,AC,ON,2025-06-24 19:15:00,
P9000002,AC,OFF,2025-06-24 19:37:00,
P9000001,AC,OFF,2025-06-24 20:58:00,
P9000002,LIGHT,OFF,2025-06-24 22:29:00,
P9000001,LIGHT,OFF,2025-06-25 01:09:00,
P9000002,LIGHT,ON,2025-06-25 06:31:00,
P9000002,LIGHT,OFF,2025-06-25 07:12:00,
P9000001,LIGHT,ON,2025-06-25 09:59:00,
P9000001,LIGHT,OFF,2025-06-25 10:34:00,
P9000002,LIGHT,ON,2025-06-25 17:28:00,
P9000002,AC,ON,2025-06-25 17:34:00,
P9000001,LIGHT,ON,2025-06-25 18:56:00,
P9000001,AC,ON,2025-06-25 19:10:00,
P9000002,AC,OFF,2025-06-25 19:23:00,
P9000001,AC,OFF,2025-06-25 21:00:00,
P9000002,LIGHT,OFF,2025-06-25 22:38:00,
P9000001,LIGHT,OFF,2025-06-26 01:05:00,
P9000002,LIGHT,ON,2025-06-26 06:29:00,
P9000002,LIGHT,OFF,2025-06-26 06:57:00,
P9000001,LIGHT,ON,2025-06-26 10:02:00,
P9000001,LIGHT,OFF,2025-06-26 10:37:00,
P9000002,LIGHT,ON,2025-06-26 17:31:00,
P9000002,AC,ON,2025-06-26 17:39:00,
P9000001,AC,ON,2025-06-26 18:59:00,
P9000001,LIGHT,ON,2025-06-26 19:01:00,
P9000002,AC,OFF,2025-06-26 19:40:00,
P9000001,AC,OFF,2025-06-26 20:59:00,
P9000002,LIGHT,OFF,2025-06-26 22:28:00,
P9000001,LIGHT,OFF,2025-06-27 00:51:00,
P9000002,LIGHT,ON,2025-06-27 06:24:00,
P9000002,LIGHT,OFF,2025-06-27 06:58:00,
P9000001,LIGHT,ON,2025-06-27 09:56:00,
P9000001,LIGHT,OFF,2025-06-27 10:31:00,
P9000002,LIGHT,ON,2025-06-27 17:39:00,
P9000002,AC,ON,2025-06-27 17:43:00,
P9000001,AC,ON,2025-06-27 19:03:00,
P9000001,LIGHT,ON,2025-06-27 19:07:00,
P9000002,AC,OFF,2025-06-27 19:27:00,
P9000001,AC,OFF,2025-06-27 21:07:00,
P9000002,LIGHT,OFF,2025-06-27 22:27:00,
P9000001,LIGHT,OFF,2025-06-28 00:58:00,
P9000002,LIGHT,ON,2025-06-28 06:33:00,
P9000002,LIGHT,OFF,2025-06-28 07:05:00,
P9000001,LIGHT,ON,2025-06-28 10:06:00,
P9000001,LIGHT,OFF,2025-06-28 10:32:00,
P9000002,AC,ON,2025-06-28 17:28:00,
P9000002,LIGHT,ON,2025-06-28 17:35:00,
P9000001,AC,ON,2025-06-28 19:02:00,
P9000001,LIGHT,ON,2025-06-28 19:10:00,
P9000002,AC,OFF,2025-06-28 19:24:00,
P9000001,AC,OFF,2025-06-28 20:51:00,
P9000002,LIGHT,OFF,2025-06-28 22:20:00,
P9000001,LIGHT,OFF,2025-06-29 00:53:00,
P9000002,LIGHT,ON,2025-06-29 06:26:00,
P9000002,LIGHT,OFF,2025-06-29 07:04:00,
P9000001,LIGHT,ON,2025-06-29 09:55:00,
P9000001,LIGHT,OFF,2025-06-29 10:38:00,
P9000002,LIGHT,ON,2025-06-29 17:30:00,
P9000002,AC,ON,2025-06-29 17:34:00,
P9000001,LIGHT,ON,2025-06-29 19:10:00,
P9000001,AC,ON,2025-06-29 19:10:00,
P9000002,AC,OFF,2025-06-29 19:40:00,
P9000001,AC,OFF,2025-06-29 21:05:00,
P9000002,LIGHT,OFF,2025-06-29 22:21:00,
P9000001,LIGHT,OFF,2025-06-30 01:10:00,
P9000002,LIGHT,ON,2025-06-30 06:25:00,
P9000002,LIGHT,OFF,2025-06-30 07:08:00,
P9000001,LIGHT,ON,2025-06-30 09:52:00,
P9000001,LIGHT,OFF,2025-06-30 10:45:00,
P9000002,LIGHT,ON,2025-06-30 17:25:00,
P9000002,AC,ON,2025-06-30 17:26:00,
P9000001,AC,ON,2025-06-30 19:02:00,
P9000001,LIGHT,ON,2025-06-30 19:08:00,
P9000002,AC,OFF,2025-06-30 19:32:00,
P9000001,AC,OFF,2025-06-30 21:07:00,
P9000002,LIGHT,OFF,2025-06-30 22:35:00,
P9000001,LIGHT,OFF,2025-07-01 00:51:00,
P9000002,LIGHT,ON,2025-07-01 06:23:00,
P9000002,LIGHT,OFF,2025-07-01 07:05:00,
P9000001,LIGHT,ON,2025-07-01 09:59:00,
P9000001,LIGHT,OFF,2025-07-01 10:26:00,
P9000002,LIGHT,ON,2025-07-01 17:29:00,
P9000002,AC,ON,2025-07-01 17:39:00,
P9000001,LIGHT,ON,2025-07-01 18:50:00,
P9000001,AC,ON,2025-07-01 19:04:00,
P9000002,AC,OFF,2025-07-01 19:40:00,
P9000001,AC,OFF,2025-07-01 21:08:00,
P9000002,LIGHT,OFF,2025-07-01 22:37:00,
P9000001,LIGHT,OFF,2025-07-02 01:09:00,
P9000002,LIGHT,ON,2025-07-02 03:00:00,night_burst
P9000002,LIGHT,OFF,2025-07-02 03:07:00,night_burst
P9000002,LIGHT,ON,2025-07-02 06:30:00,
P9000002,LIGHT,OFF,2025-07-02 07:00:00,
P9000001,LIGHT,ON,2025-07-02 09:54:00,
P9000001,LIGHT,OFF,2025-07-02 10:41:00,
P9000002,LIGHT,ON,2025-07-02 17:34:00,
P9000002,AC,ON,2025-07-02 17:45:00,
P9000002,OVEN,ON,2025-07-02 18:20:00,anomaly_seed
P9000001,AC,ON,2025-07-02 19:03:00,
P9000001,LIGHT,ON,2025-07-02 19:04:00,
P9000002,AC,OFF,2025-07-02 19:28:00,
P9000002,OVEN,OFF,2025-07-02 20:30:00,anomaly_seed
P9000001,AC,OFF,2025-07-02 20:56:00,
P9000002,LIGHT,OFF,2025-07-02 22:25:00,
P9000001,LIGHT,OFF,2025-07-03 00:53:00,
P9000002,LIGHT,ON,2025-07-03 06:32:00,
P9000002,LIGHT,OFF,2025-07-03 07:08:00,
P9000001,LIGHT,ON,2025-07-03 09:59:00,
P9000001,LIGHT,OFF,2025-07-03 10:43:00,
P9000002,AC,ON,2025-07-03 17:35:00,
P9000002,LIGHT,ON,2025-07-03 17:36:00,
P9000001,LIGHT,ON,2025-07-03 18:56:00,
P9000001,AC,ON,2025-07-03 19:00:00,
P9000002,AC,OFF,2025-07-03 19:22:00,
P9000001,AC,OFF,2025-07-03 21:09:00,
P9000002,LIGHT,OFF,2025-07-03 22:32:00,
P9000001,LIGHT,OFF,2025-07-04 01:10:00,
P9000002,LIGHT,ON,2025-07-04 06:28:00,
P9000002,LIGHT,OFF,2025-07-04 07:07:00,
P9000001,LIGHT,ON,2025-07-04 09:55:00,
P9000001,LIGHT,OFF,2025-07-04 10:29:00,
P9000002,LIGHT,ON,2025-07-04 17:27:00,
P9000002,AC,ON,2025-07-04 17:39:00,
P9000001,LIGHT,ON,2025-07-04 19:05:00,
P9000001,AC,ON,2025-07-04 19:05:00,
P9000002,AC,OFF,2025-07-04 19:28:00,
P9000001,AC,OFF,2025-07-04 20:57:00,
P9000002,LIGHT,OFF,2025-07-04 22:30:00,
P9000001,LIGHT,OFF,2025-07-05 00:50:00,
P9000002,LIGHT,ON,2025-07-05 06:21:00,
P9000002,LIGHT,OFF,2025-07-05 06:58:00,
P9000001,LIGHT,ON,2025-07-05 10:08:00,
P9000001,LIGHT,OFF,2025-07-05 10:25:00,
P9000002,LIGHT,ON,2025-07-05 17:34:00,
P9000002,AC,ON,2025-07-05 17:34:00,
P9000001,LIGHT,ON,2025-07-05 18:58:00,
P9000001,AC,ON,2025-07-05 19:15:00,
P9000002,AC,OFF,2025-07-05 19:25:00,
P9000001,AC,OFF,2025-07-05 21:01:00,
P9000002,LIGHT,OFF,2025-07-05 22:32:00,
P9000001,LIGHT,OFF,2025-07-06 00:57:00,
P9000002,LIGHT,ON,2025-07-06 06:27:00,
P9000002,LIGHT,OFF,2025-07-06 07:02:00,
P9000001,LIGHT,ON,2025-07-06 09:59:00,
P9000001,LIGHT,OFF,2025-07-06 10:28:00,
P9000002,LIGHT,ON,2025-07-06 17:24:00,
P9000002,AC,ON,2025-07-06 17:40:00,
P9000001,AC,ON,2025-07-06 19:04:00,
P9000001,LIGHT,ON,2025-07-06 19:10:00,
P9000002,AC,OFF,2025-07-06 19:24:00,
P9000001,AC,OFF,2025-07-06 21:01:00,
P9000002,LIGHT,OFF,2025-07-06 22:34:00,
P9000001,LIGHT,OFF,2025-07-07 01:09:00,
P9000002,LIGHT,ON,2025-07-07 06:26:00,
P9000002,LIGHT,OFF,2025-07-07 07:02:00,
P9000001,LIGHT,ON,2025-07-07 10:09:00,
P9000001,LIGHT,OFF,2025-07-07 10:36:00,
P9000002,AC,ON,2025-07-07 17:27:00,
P9000002,LIGHT,ON,2025-07-07 17:39:00,
P9000001,LIGHT,ON,2025-07-07 19:03:00,
P9000001,AC,ON,2025-07-07 19:12:00,
P9000002,AC,OFF,2025-07-07 19:36:00,
P9000001,AC,OFF,2025-07-07 21:05:00,
P9000002,LIGHT,OFF,2025-07-07 22:34:00,
P9000001,LIGHT,OFF,2025-07-08 01:07:00,
P9000002,LIGHT,ON,2025-07-08 06:36:00,
P9000002,LIGHT,OFF,2025-07-08 07:01:00,
P9000001,LIGHT,ON,2025-07-08 10:01:00,
P9000001,LIGHT,OFF,2025-07-08 10:27:00,
P9000002,LIGHT,ON,2025-07-08 17:38:00,
P9000002,AC,ON,2025-07-08 17:42:00,
P9000001,AC,ON,2025-07-08 18:58:00,
P9000001,LIGHT,ON,2025-07-08 19:08:00,
P9000002,AC,OFF,2025-07-08 19:24:00,
P9000001,AC,OFF,2025-07-08 20:51:00,
P9000002,LIGHT,OFF,2025-07-08 22:25:00,
P9000001,LIGHT,OFF,2025-07-09 01:07:00,
P9000002,LIGHT,ON,2025-07-09 06:22:00,
P9000002,LIGHT,OFF,2025-07-09 07:11:00,
P9000001,LIGHT,ON,2025-07-09 10:06:00,
P9000001,LIGHT,OFF,2025-07-09 10:39:00,
P9000002,AC,ON,2025-07-09 17:26:00,
P9000002,LIGHT,ON,2025-07-09 17:34:00,
P9000001,LIGHT,ON,2025-07-09 18:53:00,
P9000001,AC,ON,2025-07-09 19:01:00,
P9000002,AC,OFF,2025-07-09 19:34:00,
P9000001,AC,OFF,2025-07-09 21:08:00,
P9000002,LIGHT,OFF,2025-07-09 22:24:00,
P9000001,LIGHT,OFF,2025-07-10 01:05:00,
P9000002,LIGHT,ON,2025-07-10 06:20:00,
P9000002,LIGHT,OFF,2025-07-10 07:07:00,
P9000001,LIGHT,ON,2025-07-10 10:04:00,
P9000001,LIGHT,OFF,2025-07-10 10:43:00,
P9000002,AC,ON,2025-07-10 17:25:00,
P9000002,LIGHT,ON,2025-07-10 17:28:00,
P9000001,LIGHT,ON,2025-07-10 18:51:00,
P9000001,AC,ON,2025-07-10 19:12:00,
P9000002,AC,OFF,2025-07-10 19:26:00,
P9000001,AC,OFF,2025-07-10 21:04:00,
P9000002,LIGHT,OFF,2025-07-10 22:38:00,
P9000001,LIGHT,OFF,2025-07-11 00:59:00,
P9000002,LIGHT,ON,2025-07-11 06:35:00,
P9000002,LIGHT,OFF,2025-07-11 06:56:00,
P9000001,LIGHT,ON,2025-07-11 10:03:00,
P9000001,LIGHT,OFF,2025-07-11 10:36:00,
P9000002,LIGHT,ON,2025-07-11 17:29:00,
P9000002,AC,ON,2025-07-11 17:38:00,
P9000001,LIGHT,ON,2025-07-11 18:52:00,
P9000001,AC,ON,2025-07-11 19:12:00,
P9000002,AC,OFF,2025-07-11 19:25:00,
P9000001,AC,OFF,2025-07-11 20:51:00,
P9000002,LIGHT,OFF,2025-07-11 22:24:00,
P9000001,LIGHT,OFF,2025-07-12 00:52:00,
P9000002,LIGHT,ON,2025-07-12 06:32:00,
P9000002,LIGHT,OFF,2025-07-12 06:57:00,
P9000001,LIGHT,ON,2025-07-12 10:10:00,
P9000001,LIGHT,OFF,2025-07-12 10:38:00,
P9000002,AC,ON,2025-07-12 17:29:00,
P9000002,LIGHT,ON,2025-07-12 17:37:00,
P9000001,LIGHT,ON,2025-07-12 19:01:00,
P9000001,AC,ON,2025-07-12 19:07:00,
P9000002,AC,OFF,2025-07-12 19:40:00,
P9000001,AC,OFF,2025-07-12 21:04:00,
P9000002,LIGHT,OFF,2025-07-12 22:31:00,
P9000001,LIGHT,OFF,2025-07-13 01:02:00,
P9000002,LIGHT,ON,2025-07-13 06:20:00,
P9000002,LIGHT,OFF,2025-07-13 07:04:00,
P9000001,LIGHT,ON,2025-07-13 10:07:00,
P9000001,LIGHT,OFF,2025-07-13 10:37:00,
P9000002,LIGHT,ON,2025-07-13 17:34:00,
P9000002,AC,ON,2025-07-13 17:42:00,
P9000001,AC,ON,2025-07-13 18:59:00,
P9000001,LIGHT,ON,2025-07-13 19:06:00,
P9000002,AC,OFF,2025-07-13 19:33:00,
P9000001,AC,OFF,2025-07-13 20:57:00,
P9000002,LIGHT,OFF,2025-07-13 22:37:00,
P9000001,LIGHT,OFF,2025-07-14 00:50:00,
P9000002,LIGHT,ON,2025-07-14 06:26:00,
P9000002,LIGHT,OFF,2025-07-14 06:58:00,
P9000001,LIGHT,ON,2025-07-14 09:57:00,
P9000001,LIGHT,OFF,2025-07-14 10:32:00,
P9000002,LIGHT,ON,2025-07-14 17:21:00,
P9000002,AC,ON,2025-07-14 17:38:00,
P9000001,LIGHT,ON,2025-07-14 19:04:00,
P9000001,AC,ON,2025-07-14 19:06:00,
P9000002,AC,OFF,2025-07-14 19:39:00,
P9000001,AC,OFF,2025-07-14 20:54:00,
P9000002,LIGHT,OFF,2025-07-14 22:20:00,
P9000001,LIGHT,OFF,2025-07-15 00:58:00,
P9000002,LIGHT,ON,2025-07-15 06:21:00,
P9000002,LIGHT,OFF,2025-07-15 07:02:00,
P9000001,LIGHT,ON,2025-07-15 09:52:00,
P9000001,LIGHT,OFF,2025-07-15 10:28:00,
P9000002,LIGHT,ON,2025-07-15 17:21:00,
P9000002,AC,ON,2025-07-15 17:37:00,
P9000001,AC,ON,2025-07-15 18:56:00,
P9000001,LIGHT,ON,2025-07-15 19:09:00,
P9000002,AC,OFF,2025-07-15 19:34:00,
P9000001,AC,OFF,2025-07-15 21:04:00,
P9000002,LIGHT,OFF,2025-07-15 22:27:00,
P9000001,LIGHT,OFF,2025-07-16 01:09:00,
P9000002,LIGHT,ON,2025-07-16 06:30:00,
P9000002,LIGHT,OFF,2025-07-16 07:13:00,
P9000001,LIGHT,ON,2025-07-16 09:51:00,
P9000001,LIGHT,OFF,2025-07-16 10:29:00,
P9000002,AC,ON,2025-07-16 17:35:00,
P9000002,LIGHT,ON,2025-07-16 17:39:00,
P9000001,AC,ON,2025-07-16 19:04:00,
P9000001,LIGHT,ON,2025-07-16 19:06:00,
P9000002,AC,OFF,2025-07-16 19:27:00,
P9000001,AC,OFF,2025-07-16 20:57:00,
P9000002,LIGHT,OFF,2025-07-16 22:29:00,
P9000001,LIGHT,OFF,2025-07-17 01:08:00,
P9000002,LIGHT,ON,2025-07-17 06:37:00,
P9000002,LIGHT,OFF,2025-07-17 07:13:00,
P9000001,LIGHT,ON,2025-07-17 10:06:00,
P9000001,LIGHT,OFF,2025-07-17 10:32:00,
P9000002,LIGHT,ON,2025-07-17 17:25:00,
P9000002,AC,ON,2025-07-17 17:45:00,
P9000001,LIGHT,ON,2025-07-17 19:03:00,
P9000001,AC,ON,2025-07-17 19:04:00,
P9000002,AC,OFF,2025-07-17 19:33:00,
P9000001,AC,OFF,2025-07-17 20:58:00,
P9000002,LIGHT,OFF,2025-07-17 22:37:00,
P9000001,LIGHT,OFF,2025-07-18 00:51:00,
P9000002,LIGHT,ON,2025-07-18 06:33:00,
P9000002,LIGHT,OFF,2025-07-18 06:59:00,
P9000001,LIGHT,ON,2025-07-18 10:01:00,
P9000001,LIGHT,OFF,2025-07-18 10:45:00,
P9000002,LIGHT,ON,2025-07-18 17:29:00,
P9000002,AC,ON,2025-07-18 17:37:00,
P9000001,LIGHT,ON,2025-07-18 19:02:00,
P9000001,AC,ON,2025-07-18 19:11:00,
P9000002,AC,OFF,2025-07-18 19:25:00,
P9000001,AC,OFF,2025-07-18 21:00:00,
P9000002,LIGHT,OFF,2025-07-18 22:37:00,
P9000001,LIGHT,OFF,2025-07-19 01:03:00,
P9000002,LIGHT,ON,2025-07-19 06:33:00,
P9000002,LIGHT,OFF,2025-07-19 07:08:00,
P9000001,LIGHT,ON,2025-07-19 09:57:00,
P9000001,LIGHT,OFF,2025-07-19 10:34:00,
P9000002,LIGHT,ON,2025-07-19 17:37:00,
P9000002,AC,ON,2025-07-19 17:41:00,
P9000001,LIGHT,ON,2025-07-19 18:54:00,
P9000001,AC,ON,2025-07-19 19:09:00,
P9000002,AC,OFF,2025-07-19 19:24:00,
P9000001,AC,OFF,2025-07-19 20:51:00,
P9000002,LIGHT,OFF,2025-07-19 22:32:00,
P9000001,LIGHT,OFF,2025-07-20 01:07:00,
P9000002,LIGHT,ON,2025-07-20 06:22:00,
P9000002,LIGHT,OFF,2025-07-20 07:12:00,
P9000001,LIGHT,ON,2025-07-20 09:56:00,
P9000001,LIGHT,OFF,2025-07-20 10:35:00,
P9000002,AC,ON,2025-07-20 17:26:00,
P9000002,LIGHT,ON,2025-07-20 17:26:00,
P9000001,AC,ON,2025-07-20 18:57:00,
P9000001,LIGHT,ON,2025-07-20 19:10:00,
P9000002,AC,OFF,2025-07-20 19:28:00,
P9000001,AC,OFF,2025-07-20 21:04:00,
P9000002,LIGHT,OFF,2025-07-20 22:32:00,
P9000001,LIGHT,OFF,2025-07-21 01:01:00,
P9000002,LIGHT,ON,2025-07-21 06:26:00,
P9000002,LIGHT,OFF,2025-07-21 07:10:00,
P9000001,LIGHT,ON,2025-07-21 10:09:00,
P9000001,LIGHT,OFF,2025-07-21 10:26:00,
P9000002,LIGHT,ON,2025-07-21 17:26:00,
P9000002,AC,ON,2025-07-21 17:35:00,
P9000001,LIGHT,ON,2025-07-21 18:52:00,
P9000001,AC,ON,2025-07-21 19:01:00,
P9000002,AC,OFF,2025-07-21 19:29:00,
P9000001,AC,OFF,2025-07-21 21:08:00,
P9000002,LIGHT,OFF,2025-07-21 22:20:00,
P9000001,LIGHT,OFF,2025-07-22 01:07:00,
P9000002,LIGHT,ON,2025-07-22 06:32:00,
P9000002,LIGHT,OFF,2025-07-22 07:02:00,
P9000001,LIGHT,ON,2025-07-22 09:56:00,
P9000001,LIGHT,OFF,2025-07-22 10:28:00,
P9000002,AC,ON,2025-07-22 17:35:00,
P9000002,LIGHT,ON,2025-07-22 17:37:00,
P9000001,AC,ON,2025-07-22 19:02:00,
P9000001,LIGHT,ON,2025-07-22 19:05:00,
P9000002,AC,OFF,2025-07-22 19:29:00,
P9000001,AC,OFF,2025-07-22 21:09:00,
P9000002,LIGHT,OFF,2025-07-22 22:32:00,
P9000001,LIGHT,OFF,2025-07-23 00:56:00,
P9000002,LIGHT,ON,2025-07-23 06:35:00,
P9000002,LIGHT,OFF,2025-07-23 07:09:00,
P9000001,LIGHT,ON,2025-07-23 10:10:00,
P9000001,LIGHT,OFF,2025-07-23 10:36:00,
P9000002,LIGHT,ON,2025-07-23 17:23:00,
P9000002,AC,ON,2025-07-23 17:40:00,
P9000001,LIGHT,ON,2025-07-23 18:59:00,
P9000001,AC,ON,2025-07-23 19:03:00,
P9000002,AC,OFF,2025-07-23 19:30:00,
P9000001,AC,OFF,2025-07-23 21:01:00,
P9000002,LIGHT,OFF,2025-07-23 22:26:00,
P9000001,LIGHT,OFF,2025-07-24 01:06:00,
P9000002,LIGHT,ON,2025-07-24 06:28:00,
P9000002,LIGHT,OFF,2025-07-24 07:12:00,
P9000001,LIGHT,ON,2025-07-24 10:03:00,
P9000001,LIGHT,OFF,2025-07-24 10:26:00,
P9000002,LIGHT,ON,2025-07-24 17:38:00,
P9000002,AC,ON,2025-07-24 17:43:00,
P9000001,AC,ON,2025-07-24 19:02:00,
P9000001,LIGHT,ON,2025-07-24 19:08:00,
P9000002,AC,OFF,2025-07-24 19:33:00,
P9000001,AC,OFF,2025-07-24 20:54:00,
P9000002,LIGHT,OFF,2025-07-24 22:29:00,
P9000001,LIGHT,OFF,2025-07-25 00:50:00,
P9000002,LIGHT,ON,2025-07-25 06:37:00,
P9000002,LIGHT,OFF,2025-07-25 07:15:00,
P9000001,LIGHT,ON,2025-07-25 10:00:00,
P9000001,LIGHT,OFF,2025-07-25 10:32:00,
P9000002,LIGHT,ON,2025-07-25 17:30:00,
P9000002,AC,ON,2025-07-25 17:33:00,
P9000001,LIGHT,ON,2025-07-25 19:02:00,
P9000001,AC,ON,2025-07-25 19:13:00,
P9000002,AC,OFF,2025-07-25 19:35:00,
P9000001,AC,OFF,2025-07-25 20:57:00,
P9000002,LIGHT,OFF,2025-07-25 22:40:00,
P9000001,LIGHT,OFF,2025-07-26 01:05:00,
P9000001,LIGHT,ON,2025-07-26 03:00:00,night_burst
P9000001,LIGHT,OFF,2025-07-26 03:07:00,night_burst
P9000002,LIGHT,ON,2025-07-26 06:35:00,
P9000002,LIGHT,OFF,2025-07-26 07:00:00,
P9000001,LIGHT,ON,2025-07-26 10:04:00,
P9000001,LIGHT,OFF,2025-07-26 10:30:00,
P9000002,LIGHT,ON,2025-07-26 17:37:00,
